figure_slug,figure_title,strategy_key,strategy_label,ft_checkpoint,dataset_key,panel_label,method,shot,metric,metric_label,ideal_value,native_value,normalized_bias_error_plotted,aggregate_score,aggregate_score_label,aggregate_direction,name,model,strategy,metric_source_file
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,winogender,WinoGender,"DIY Two Pass (No IT), 0-shot",0,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.166667,0.166667,16.66666667,mean_abs_occupation_gender_bias_score,lower,m6_self_debiasing,m6_two_pass__base__counter_imaging_self_debias_two_pass_counter_imaging,counter_imaging,results/new_results_curated/m6_self_debiasing/incorrect/m6sd_20260323_091321_twopass_zero_fix/eval/m6_two_pass__base__counter_imaging/winogender/winogender/m6_two_pass__base__counter_imaging_self_debias_two_pass_counter_imaging/winogender_metrics_overall_m6_two_pass__base__counter_imaging_self_debias_two_pass_counter_imaging.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,winogender,WinoGender,"DIY Two Pass (No IT), 1-shot",1,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.170833,0.170833,16.25,mean_abs_occupation_gender_bias_score,lower,m6_self_debiasing,m6_two_pass_one__base__counter_imaging_self_debias_two_pass_counter_imaging,counter_imaging,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_one__base__counter_imaging/winogender/winogender/m6_two_pass_one__base__counter_imaging_self_debias_two_pass_counter_imaging/winogender_metrics_overall_m6_two_pass_one__base__counter_imaging_self_debias_two_pass_counter_imaging.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,winogender,WinoGender,"DIY Two Pass (No IT), 2-shot",2,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.1625,0.1625,15.41666667,mean_abs_occupation_gender_bias_score,lower,m6_self_debiasing,m6_two_pass_two__base__counter_imaging_self_debias_two_pass_counter_imaging,counter_imaging,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_two__base__counter_imaging/winogender/winogender/m6_two_pass_two__base__counter_imaging_self_debias_two_pass_counter_imaging/winogender_metrics_overall_m6_two_pass_two__base__counter_imaging_self_debias_two_pass_counter_imaging.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,winogender,WinoGender,"DIY Two Pass (IT), 0-shot",0,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.141667,0.141667,13.33333333,mean_abs_occupation_gender_bias_score,lower,m6_self_debiasing,m6_two_pass__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging_self_debias_two_pass_counter_imaging,counter_imaging,results/new_results_curated/m6_self_debiasing/incorrect/m6sd_20260323_091321_twopass_zero_fix/eval/m6_two_pass__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging/winogender/winogender/m6_two_pass__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging_self_debias_two_pass_counter_imaging/winogender_metrics_overall_m6_two_pass__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging_self_debias_two_pass_counter_imaging.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,winogender,WinoGender,"DIY Two Pass (IT), 1-shot",1,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.145833,0.145833,12.91666667,mean_abs_occupation_gender_bias_score,lower,m6_self_debiasing,m6_two_pass_one__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging_self_debias_two_pass_counter_imaging,counter_imaging,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_one__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging/winogender/winogender/m6_two_pass_one__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging_self_debias_two_pass_counter_imaging/winogender_metrics_overall_m6_two_pass_one__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging_self_debias_two_pass_counter_imaging.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,winogender,WinoGender,"DIY Two Pass (IT), 2-shot",2,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.158333,0.158333,15.0,mean_abs_occupation_gender_bias_score,lower,m6_self_debiasing,m6_two_pass_two__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging_self_debias_two_pass_counter_imaging,counter_imaging,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_two__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging/winogender/winogender/m6_two_pass_two__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging_self_debias_two_pass_counter_imaging/winogender_metrics_overall_m6_two_pass_two__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging_self_debias_two_pass_counter_imaging.csv
positive_contact_all_versions,"Positive contact, matched IT checkpoint",positive_contact,Positive contact,matched all-version,crowspairs,CrowS-Pairs,Base Model Inference,,stereotype_preference_pct,Stereotype preference %,50,65.19,15.19,65.19,metric_score,target50,llama_8b_base,llama_8b,,results/10_additional_benchmarks/baselines/baseline_evalshared_all_20260306_1249/crows_pairs_metrics_overall_llama_8b.csv
positive_contact_all_versions,"Positive contact, matched IT checkpoint",positive_contact,Positive contact,matched all-version,crowspairs,CrowS-Pairs,ICL,,stereotype_preference_pct,Stereotype preference %,50,59.81,9.81,,,lower,m4_base_icl_zero,m4_baseicl_zero_llama8b,positive_contact,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama8b/evalshared/crows_pairs_metrics_overall_m4_baseicl_zero_llama8b_pc_crowspairs.csv
positive_contact_all_versions,"Positive contact, matched IT checkpoint",positive_contact,Positive contact,matched all-version,crowspairs,CrowS-Pairs,DIY IT,,stereotype_preference_pct,Stereotype preference %,50,64.32,14.32,64.32,metric_score,target50,m3_finetune_llama_ms500,m3_finetune_pc,positive_contact,results/new_results/m3_finetune_llama_ms500/evalshared/crows_pairs_metrics_overall_m3_finetune_pc.csv
positive_contact_all_versions,"Positive contact, matched IT checkpoint",positive_contact,Positive contact,matched all-version,crowspairs,CrowS-Pairs,"DIY Two Pass (No IT), 0-shot",0,stereotype_preference_pct,Stereotype preference %,50,49.27,0.73,49.27,metric_score,target50,m6_self_debiasing,m6_two_pass__base__positive_contact_self_debias_two_pass_positive_contact,positive_contact,results/new_results/m6_self_debiasing/m6sd_20260317_main3/eval/m6_two_pass__base__positive_contact/crowspairs/crows_pairs_metrics_overall_m6_two_pass__base__positive_contact_self_debias_two_pass_positive_contact.csv
positive_contact_all_versions,"Positive contact, matched IT checkpoint",positive_contact,Positive contact,matched all-version,crowspairs,CrowS-Pairs,"DIY Two Pass (No IT), 1-shot",1,stereotype_preference_pct,Stereotype preference %,50,47.28,2.72,47.28,metric_score,target50,m6_self_debiasing,m6_two_pass_one__base__positive_contact_self_debias_two_pass_positive_contact,positive_contact,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_one__base__positive_contact/crowspairs/crows_pairs_metrics_overall_m6_two_pass_one__base__positive_contact_self_debias_two_pass_positive_contact.csv
positive_contact_all_versions,"Positive contact, matched IT checkpoint",positive_contact,Positive contact,matched all-version,crowspairs,CrowS-Pairs,"DIY Two Pass (No IT), 2-shot",2,stereotype_preference_pct,Stereotype preference %,50,47.35,2.65,47.35,metric_score,target50,m6_self_debiasing,m6_two_pass_two__base__positive_contact_self_debias_two_pass_positive_contact,positive_contact,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_two__base__positive_contact/crowspairs/crows_pairs_metrics_overall_m6_two_pass_two__base__positive_contact_self_debias_two_pass_positive_contact.csv
positive_contact_all_versions,"Positive contact, matched IT checkpoint",positive_contact,Positive contact,matched all-version,crowspairs,CrowS-Pairs,"DIY Two Pass (IT), 0-shot",0,stereotype_preference_pct,Stereotype preference %,50,48.08,1.92,48.08,metric_score,target50,m6_self_debiasing,m6_two_pass__finetuned_ms-500-positive-contact-opinion-action-event-allversions__positive_contact_self_debias_two_pass_positive_contact,positive_contact,results/new_results/m6_self_debiasing/m6sd_20260323_091321_twopass_zero_fix/eval/m6_two_pass__finetuned_ms-500-positive-contact-opinion-action-event-allversions__positive_contact/crowspairs/crows_pairs_metrics_overall_m6_two_pass__finetuned_ms-500-positive-contact-opinion-action-event-allversions__positive_contact_self_debias_two_pass_positive_contact.csv
positive_contact_all_versions,"Positive contact, matched IT checkpoint",positive_contact,Positive contact,matched all-version,crowspairs,CrowS-Pairs,"DIY Two Pass (IT), 1-shot",1,stereotype_preference_pct,Stereotype preference %,50,50.27,0.27,50.27,metric_score,target50,m6_self_debiasing,m6_two_pass_one__finetuned_ms-500-positive-contact-opinion-action-event-allversions__positive_contact_self_debias_two_pass_positive_contact,positive_contact,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_one__finetuned_ms-500-positive-contact-opinion-action-event-allversions__positive_contact/crowspairs/crows_pairs_metrics_overall_m6_two_pass_one__finetuned_ms-500-positive-contact-opinion-action-event-allversions__positive_contact_self_debias_two_pass_positive_contact.csv
positive_contact_all_versions,"Positive contact, matched IT checkpoint",positive_contact,Positive contact,matched all-version,crowspairs,CrowS-Pairs,"DIY Two Pass (IT), 2-shot",2,stereotype_preference_pct,Stereotype preference %,50,48.81,1.19,48.81,metric_score,target50,m6_self_debiasing,m6_two_pass_two__finetuned_ms-500-positive-contact-opinion-action-event-allversions__positive_contact_self_debias_two_pass_positive_contact,positive_contact,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_two__finetuned_ms-500-positive-contact-opinion-action-event-allversions__positive_contact/crowspairs/crows_pairs_metrics_overall_m6_two_pass_two__finetuned_ms-500-positive-contact-opinion-action-event-allversions__positive_contact_self_debias_two_pass_positive_contact.csv
positive_contact_all_versions,"Positive contact, matched IT checkpoint",positive_contact,Positive contact,matched all-version,stereoset,StereoSet,Base Model Inference,,SS Score,SS Score overall,50,58.2905,8.29053,68.00223461,ICAT Score,higher,llama_8b_base,llama_8b,,results/10_additional_benchmarks/baselines/baseline_evalshared_all_20260306_1249/stereoset_metrics_llama_8b.csv
positive_contact_all_versions,"Positive contact, matched IT checkpoint",positive_contact,Positive contact,matched all-version,stereoset,StereoSet,ICL,,SS Score,SS Score overall,50,55.7667,5.76672,,,lower,m4_base_icl_zero,m4_baseicl_zero_llama8b,positive_contact,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama8b/evalshared/stereoset_metrics_m4_baseicl_zero_llama8b_pc_stereoset.csv
positive_contact_all_versions,"Positive contact, matched IT checkpoint",positive_contact,Positive contact,matched all-version,stereoset,StereoSet,DIY IT,,SS Score,SS Score overall,50,56.9075,6.90747,69.1323942,ICAT Score,higher,m3_finetune_llama_ms500,m3_finetune_pc,positive_contact,results/new_results/m3_finetune_llama_ms500/evalshared/stereoset_metrics_m3_finetune_pc.csv
positive_contact_all_versions,"Positive contact, matched IT checkpoint",positive_contact,Positive contact,matched all-version,stereoset,StereoSet,"DIY Two Pass (No IT), 0-shot",0,SS Score,SS Score overall,50,43.576,6.42396,45.202362,ICAT Score,higher,m6_self_debiasing,m6_two_pass__base__positive_contact_self_debias_two_pass_positive_contact,positive_contact,results/new_results/m6_self_debiasing/m6sd_20260317_main3/eval/m6_two_pass__base__positive_contact/stereoset/stereoset_metrics_m6_two_pass__base__positive_contact_self_debias_two_pass_positive_contact.csv
positive_contact_all_versions,"Positive contact, matched IT checkpoint",positive_contact,Positive contact,matched all-version,stereoset,StereoSet,"DIY Two Pass (No IT), 1-shot",1,SS Score,SS Score overall,50,43.6878,6.31218,43.02531433,ICAT Score,higher,m6_self_debiasing,m6_two_pass_one__base__positive_contact_self_debias_two_pass_positive_contact,positive_contact,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_one__base__positive_contact/stereoset/stereoset_metrics_m6_two_pass_one__base__positive_contact_self_debias_two_pass_positive_contact.csv
positive_contact_all_versions,"Positive contact, matched IT checkpoint",positive_contact,Positive contact,matched all-version,stereoset,StereoSet,"DIY Two Pass (No IT), 2-shot",2,SS Score,SS Score overall,50,43.7308,6.26917,42.30259,ICAT Score,higher,m6_self_debiasing,m6_two_pass_two__base__positive_contact_self_debias_two_pass_positive_contact,positive_contact,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_two__base__positive_contact/stereoset/stereoset_metrics_m6_two_pass_two__base__positive_contact_self_debias_two_pass_positive_contact.csv
positive_contact_all_versions,"Positive contact, matched IT checkpoint",positive_contact,Positive contact,matched all-version,stereoset,StereoSet,"DIY Two Pass (IT), 0-shot",0,SS Score,SS Score overall,50,44.9438,5.05618,50.43161418,ICAT Score,higher,m6_self_debiasing,m6_two_pass__finetuned_ms-500-positive-contact-opinion-action-event-allversions__positive_contact_self_debias_two_pass_positive_contact,positive_contact,results/new_results/m6_self_debiasing/m6sd_20260324_twopass_zero_missing_stereoset/eval/m6_two_pass__finetuned_ms-500-positive-contact-opinion-action-event-allversions__positive_contact/stereoset/stereoset_metrics_m6_two_pass__finetuned_ms-500-positive-contact-opinion-action-event-allversions__positive_contact_self_debias_two_pass_positive_contact.csv
positive_contact_all_versions,"Positive contact, matched IT checkpoint",positive_contact,Positive contact,matched all-version,stereoset,StereoSet,"DIY Two Pass (IT), 1-shot",1,SS Score,SS Score overall,50,45.657,4.34296,49.53869584,ICAT Score,higher,m6_self_debiasing,m6_two_pass_one__finetuned_ms-500-positive-contact-opinion-action-event-allversions__positive_contact_self_debias_two_pass_positive_contact,positive_contact,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_one__finetuned_ms-500-positive-contact-opinion-action-event-allversions__positive_contact/stereoset/stereoset_metrics_m6_two_pass_one__finetuned_ms-500-positive-contact-opinion-action-event-allversions__positive_contact_self_debias_two_pass_positive_contact.csv
positive_contact_all_versions,"Positive contact, matched IT checkpoint",positive_contact,Positive contact,matched all-version,stereoset,StereoSet,"DIY Two Pass (IT), 2-shot",2,SS Score,SS Score overall,50,46.0181,3.98186,49.43801498,ICAT Score,higher,m6_self_debiasing,m6_two_pass_two__finetuned_ms-500-positive-contact-opinion-action-event-allversions__positive_contact_self_debias_two_pass_positive_contact,positive_contact,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_two__finetuned_ms-500-positive-contact-opinion-action-event-allversions__positive_contact/stereoset/stereoset_metrics_m6_two_pass_two__finetuned_ms-500-positive-contact-opinion-action-event-allversions__positive_contact_self_debias_two_pass_positive_contact.csv
positive_contact_all_versions,"Positive contact, matched IT checkpoint",positive_contact,Positive contact,matched all-version,bbq,BBQ Ambig.,Base Model Inference,,Bias_score_ambig,Bias score ambig.,0,7.39,7.39,3.047,mean_abs_bias_disambig,lower,llama_8b_base,llama_8b,,results/10_additional_benchmarks/baselines/baseline_evalshared_all_20260306_1249/bbq/bbq_metrics_baseline_evalshared_all_20260306_1249.csv
positive_contact_all_versions,"Positive contact, matched IT checkpoint",positive_contact,Positive contact,matched all-version,bbq,BBQ Ambig.,ICL,,Bias_score_ambig,Bias score ambig.,0,3.738,3.738,,,lower,m4_base_icl_zero,m4_baseicl_zero_llama8b,positive_contact,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama8b/bbq/bbq_metrics_m4_baseicl_zero_llama8b_pc_bbq.csv
positive_contact_all_versions,"Positive contact, matched IT checkpoint",positive_contact,Positive contact,matched all-version,bbq,BBQ Ambig.,DIY IT,,Bias_score_ambig,Bias score ambig.,0,4.53,4.53,0.658,mean_abs_bias_disambig,lower,m3_finetune_llama_ms500,m3_finetune_pc:m3_finetune_pc_instr_off_ALL,positive_contact,results/new_results/m3_finetune_llama_ms500/bbq/bbq_metrics_m3_finetune_pc.csv
